employer,employer_url,ats,search_term,job_title,job_url,extraction_reason,captured_at
HonorHealth,https://jobs.honorhealth.com/,Workday,research,Analyst III - Clinical Trials Budget,https://honorhealth.wd12.myworkdayjobs.com/en-US/HonorHealth_careers/job/Deer-Valley---2502-W-Utopia-Rd-Phoenix-AZ-85027/Analyst-III---Clinical-Trials-Budget_JR8734?q=research,card[css-19uc56f  jobTitle]; data-automation-id=jobTitle; url[/job/]; title_pattern,2026-06-21T22:52:23.228851+00:00
HonorHealth,https://jobs.honorhealth.com/,Workday,research,Analyst II - Clinical Trials Coverage,https://honorhealth.wd12.myworkdayjobs.com/en-US/HonorHealth_careers/job/Deer-Valley---2502-W-Utopia-Rd-Phoenix-AZ-85027/Analyst-II---Clinical-Trials-Coverage_JR9090?q=research,card[css-19uc56f  jobTitle]; data-automation-id=jobTitle; url[/job/]; title_pattern,2026-06-21T22:52:23.228851+00:00
HonorHealth,https://jobs.honorhealth.com/,Workday,research,Manager - Clinical Trials,https://honorhealth.wd12.myworkdayjobs.com/en-US/HonorHealth_careers/job/Shea-Medical-Office-Building---10290-N-92nd-St-Scottsdale-AZ-85258/Manager---Clinical-Trials_JR0000006883?q=research,card[css-19uc56f  jobTitle]; data-automation-id=jobTitle; url[/job/]; title_pattern,2026-06-21T22:52:23.228851+00:00
HonorHealth,https://jobs.honorhealth.com/,Workday,research,Clinical Trials Contract Analyst II,https://honorhealth.wd12.myworkdayjobs.com/en-US/HonorHealth_careers/job/Deer-Valley---2502-W-Utopia-Rd-Phoenix-AZ-85027/Clinical-Trials-Contract-Analyst-II_JR0000006461?q=research,card[css-19uc56f  jobTitle]; data-automation-id=jobTitle; url[/job/]; title_pattern,2026-06-21T22:52:23.228851+00:00
HonorHealth,https://jobs.honorhealth.com/,Workday,research,Lead - Genetic Counselor HonorHealth Cancer Care Deer Valley,https://honorhealth.wd12.myworkdayjobs.com/en-US/HonorHealth_careers/job/Deer-Valley-Medical-Office-Building---19646-N-27th-Ave-Phoenix-AZ-85027/Lead---Genetic-Counselor-HonorHealth-Cancer-Care-Deer-Valley_JR8498?q=research,card[css-19uc56f  jobTitle]; data-automation-id=jobTitle; url[/job/]; title_pattern,2026-06-21T22:52:23.228851+00:00
HonorHealth,https://jobs.honorhealth.com/,Workday,research,Physician - Trauma Services Surgery,https://honorhealth.wd12.myworkdayjobs.com/en-US/HonorHealth_careers/job/Medical-Office-Building---10238-E-Hampton-Ave-Mesa-AZ-85209/Physician---Trauma-Services-Surgery_JR9078?q=research,card[css-19uc56f  jobTitle]; data-automation-id=jobTitle; url[/job/]; title_pattern,2026-06-21T22:52:23.228851+00:00
HonorHealth,https://jobs.honorhealth.com/,Workday,data,Administrator III - Epic Database,https://honorhealth.wd12.myworkdayjobs.com/en-US/HonorHealth_careers/job/Virtual---Arizona/Administrator-III---Database_JR0000007805?q=data,card[css-19uc56f  jobTitle]; data-automation-id=jobTitle; url[/job/]; title_pattern,2026-06-21T22:52:26.320063+00:00
HonorHealth,https://jobs.honorhealth.com/,Workday,data,CTMS Administrator,https://honorhealth.wd12.myworkdayjobs.com/en-US/HonorHealth_careers/job/Deer-Valley---2500-W-Utopia-Rd-Phoenix-AZ-85027/Administrator-II---Database_JR0000008121?q=data,card[css-19uc56f  jobTitle]; data-automation-id=jobTitle; url[/job/]; title_pattern,2026-06-21T22:52:26.320063+00:00
HonorHealth,https://jobs.honorhealth.com/,Workday,data,Informatics Analyst II (ICP) - Medical Economics,https://honorhealth.wd12.myworkdayjobs.com/en-US/HonorHealth_careers/job/Innovation-Care-Partners---8901-E-Mountain-View-Rd-Scottsdale-AZ-85258/Informatics-Analyst-II--ICP-_JR9517?q=data,card[css-19uc56f  jobTitle]; data-automation-id=jobTitle; url[/job/]; title_pattern,2026-06-21T22:52:26.320063+00:00
HonorHealth,https://jobs.honorhealth.com/,Workday,data,Technician - Supply Chain,https://honorhealth.wd12.myworkdayjobs.com/en-US/HonorHealth_careers/job/Shea-Medical-Center---9003-E-Shea-Blvd-Scottsdale-AZ-85260/Technician---Supply-Chain_JR8945?q=data,card[css-19uc56f  jobTitle]; data-automation-id=jobTitle; url[/job/]; title_pattern,2026-06-21T22:52:26.320063+00:00
HonorHealth,https://jobs.honorhealth.com/,Workday,data,Assistant - Clinical Lab,https://honorhealth.wd12.myworkdayjobs.com/en-US/HonorHealth_careers/job/Four-Peaks-Medical-Center---1301-S-Crismon-Rd-Mesa-AZ-85209/Assistant---Clinical-Lab_JR9235?q=data,card[css-19uc56f  jobTitle]; data-automation-id=jobTitle; url[/job/]; title_pattern,2026-06-21T22:52:26.320063+00:00
HonorHealth,https://jobs.honorhealth.com/,Workday,data,Traveler Interventional Radiologic Technologist,https://honorhealth.wd12.myworkdayjobs.com/en-US/HonorHealth_careers/job/John-C-Lincoln---50-E-Dunlap-Ave-Phoenix-AZ-85020/Traveler-Interventional-Radiologic-Technologist_JR8775-1?q=data,card[css-19uc56f  jobTitle]; data-automation-id=jobTitle; url[/job/]; title_pattern,2026-06-21T22:52:26.320063+00:00
HonorHealth,https://jobs.honorhealth.com/,Workday,HEOR,Patient Care Technician Medical Surgical,https://honorhealth.wd12.myworkdayjobs.com/en-US/HonorHealth_careers/job/Four-Peaks-Medical-Center---1301-S-Crismon-Rd-Mesa-AZ-85209/Technician---Patient-Care_JR0000008109?q=HEOR,card[css-19uc56f  jobTitle]; data-automation-id=jobTitle; url[/job/]; title_pattern,2026-06-21T22:52:32.517926+00:00
HonorHealth,https://jobs.honorhealth.com/,Workday,HEOR,Associate Director - Internal Medicine Residency,https://honorhealth.wd12.myworkdayjobs.com/en-US/HonorHealth_careers/job/Medical-Office-Building---26224-N-Tatum-Blvd-Phoenix-AZ-85050/Associate-Director---Internal-Medicine-Residency_JR0000006024-1?q=HEOR,card[css-19uc56f  jobTitle]; data-automation-id=jobTitle; url[/job/]; title_pattern,2026-06-21T22:52:32.517926+00:00
HonorHealth,https://jobs.honorhealth.com/,Workday,HEOR,Periop Coordinator RN - JCL,https://honorhealth.wd12.myworkdayjobs.com/en-US/HonorHealth_careers/job/John-C-Lincoln---250-E-Dunlap-Ave-Phoenix-AZ-85020/Periop-Coordinator-RN---JCL_JR9453?q=HEOR,card[css-19uc56f  jobTitle]; data-automation-id=jobTitle; url[/job/]; title_pattern,2026-06-21T22:52:32.517926+00:00
HonorHealth,https://jobs.honorhealth.com/,Workday,HEOR,Patient Care Technician Telemetry,https://honorhealth.wd12.myworkdayjobs.com/en-US/HonorHealth_careers/job/Deer-Valley---19829-N-27th-Ave-Phoenix-AZ-85027/Patient-Care-Technician-Telemetry_JR8368?q=HEOR,card[css-19uc56f  jobTitle]; data-automation-id=jobTitle; url[/job/]; title_pattern,2026-06-21T22:52:32.517926+00:00
HonorHealth,https://jobs.honorhealth.com/,Workday,HEOR,Patient Care Technician Behavioral Health PRN,https://honorhealth.wd12.myworkdayjobs.com/en-US/HonorHealth_careers/job/Four-Peaks-Medical-Center/Patient-Care-Technician-Behavioral-Health_JR0000006946?q=HEOR,card[css-19uc56f  jobTitle]; data-automation-id=jobTitle; url[/job/]; title_pattern,2026-06-21T22:52:32.517926+00:00
HonorHealth,https://jobs.honorhealth.com/,Workday,HEOR,Patient Care Technician MedSurg,https://honorhealth.wd12.myworkdayjobs.com/en-US/HonorHealth_careers/job/Thompson-Peak-Medical-Center---7400-E-Thompson-Peak-Pkwy-Scottsdale-AZ-85255/Patient-Care-Technician-MedSurg_JR8740-1?q=HEOR,card[css-19uc56f  jobTitle]; data-automation-id=jobTitle; url[/job/]; title_pattern,2026-06-21T22:52:32.517926+00:00
HonorHealth,https://jobs.honorhealth.com/,Workday,HEOR,Coordinator - RN Operating Room,https://honorhealth.wd12.myworkdayjobs.com/en-US/HonorHealth_careers/job/John-C-Lincoln---250-E-Dunlap-Ave-Phoenix-AZ-85020/Coordinator---RN-Operating-Room_JR0000008145-1?q=HEOR,card[css-19uc56f  jobTitle]; data-automation-id=jobTitle; url[/job/]; title_pattern,2026-06-21T22:52:32.517926+00:00
HonorHealth,https://jobs.honorhealth.com/,Workday,HEOR,Patient Care Technician Neurology,https://honorhealth.wd12.myworkdayjobs.com/en-US/HonorHealth_careers/job/John-C-Lincoln---250-E-Dunlap-Ave-Phoenix-AZ-85020/Patient-Care-Technician-Neurology_JR9320?q=HEOR,card[css-19uc56f  jobTitle]; data-automation-id=jobTitle; url[/job/]; title_pattern,2026-06-21T22:52:32.517926+00:00
HonorHealth,https://jobs.honorhealth.com/,Workday,HEOR,Technician - Cardiographic,https://honorhealth.wd12.myworkdayjobs.com/en-US/HonorHealth_careers/job/John-C-Lincoln---250-E-Dunlap-Ave-Phoenix-AZ-85020/Technician---Cardiographic_JR0000004386?q=HEOR,card[css-19uc56f  jobTitle]; data-automation-id=jobTitle; url[/job/]; title_pattern,2026-06-21T22:52:32.517926+00:00
HonorHealth,https://jobs.honorhealth.com/,Workday,HEOR,Cardiac Device Specialist Cardiac Arrhythmia,https://honorhealth.wd12.myworkdayjobs.com/en-US/HonorHealth_careers/job/Osborn-Medical-Office-Building---3225-N-Civic-Center-Plz-Scottsdale-AZ-85251/Cardiac-Device-Specialist-Cardiac-Arrhythmia_JR0000004382-1?q=HEOR,card[css-19uc56f  jobTitle]; data-automation-id=jobTitle; url[/job/]; title_pattern,2026-06-21T22:52:32.517926+00:00
HonorHealth,https://jobs.honorhealth.com/,Workday,HEOR,Nurse Practitioner Thoracic Surgery,https://honorhealth.wd12.myworkdayjobs.com/en-US/HonorHealth_careers/job/Shea-Medical-Office-Building---10210-N-92nd-St-Scottsdale-AZ-85258/Nurse-Practitioner-Thoracic-Surgery_JR8839?q=HEOR,card[css-19uc56f  jobTitle]; data-automation-id=jobTitle; url[/job/]; title_pattern,2026-06-21T22:52:32.517926+00:00
HonorHealth,https://jobs.honorhealth.com/,Workday,HEOR,Nurse Practitioner,https://honorhealth.wd12.myworkdayjobs.com/en-US/HonorHealth_careers/job/Medical-Office-Building---20745-N-Scottsdale-Rd-Scottsdale-AZ-85255/Nurse-Practitioner_JR9026?q=HEOR,card[css-19uc56f  jobTitle]; data-automation-id=jobTitle; url[/job/]; title_pattern,2026-06-21T22:52:32.517926+00:00
HonorHealth,https://jobs.honorhealth.com/,Workday,HEOR,Nurse Practitioner Neuro Dementia,https://honorhealth.wd12.myworkdayjobs.com/en-US/HonorHealth_careers/job/Bob-Bove-Neuroscience-Institue--7242-E-Osborn-Rd-Scottsdale-AZ-85251/Nurse-Practitioner-Neuro-Dementia_JR9586?q=HEOR,card[css-19uc56f  jobTitle]; data-automation-id=jobTitle; url[/job/]; title_pattern,2026-06-21T22:52:32.517926+00:00
HonorHealth,https://jobs.honorhealth.com/,Workday,HEOR,Nurse Practitioner,https://honorhealth.wd12.myworkdayjobs.com/en-US/HonorHealth_careers/job/John-C-Lincoln-Medical-Office-Building---9250-N-3rd-St-Phoenix-AZ-85020/Nurse-Practitioner_JR0000006947-1?q=HEOR,card[css-19uc56f  jobTitle]; data-automation-id=jobTitle; url[/job/]; title_pattern,2026-06-21T22:52:32.517926+00:00
HonorHealth,https://jobs.honorhealth.com/,Workday,HEOR,Nurse Practitioner (NE),https://honorhealth.wd12.myworkdayjobs.com/en-US/HonorHealth_careers/job/Four-Peaks-Medical-Center---1301-S-Crismon-Rd-Mesa-AZ-85209/Nurse-Practitioner--NE-_JR0000007691-1?q=HEOR,card[css-19uc56f  jobTitle]; data-automation-id=jobTitle; url[/job/]; title_pattern,2026-06-21T22:52:32.517926+00:00
HonorHealth,https://jobs.honorhealth.com/,Workday,HEOR,Nurse Practitioner,https://honorhealth.wd12.myworkdayjobs.com/en-US/HonorHealth_careers/job/Osborn-Medical-Office-Building---3099-N-Civic-Center-Plz-Scottsdale-AZ-85251/Nurse-Practitioner_JR0000007852-1?q=HEOR,card[css-19uc56f  jobTitle]; data-automation-id=jobTitle; url[/job/]; title_pattern,2026-06-21T22:52:32.517926+00:00
HonorHealth,https://jobs.honorhealth.com/,Workday,HEOR,Nurse Practitioner,https://honorhealth.wd12.myworkdayjobs.com/en-US/HonorHealth_careers/job/Shea-Medical-Office-Building---9201-E-Mountain-View-Rd-Scottsdale-AZ-85258/Nurse-Practitioner_JR0000007849-1?q=HEOR,card[css-19uc56f  jobTitle]; data-automation-id=jobTitle; url[/job/]; title_pattern,2026-06-21T22:52:32.517926+00:00
HonorHealth,https://jobs.honorhealth.com/,Workday,medical writer,Coordinator - Medical Staff,https://honorhealth.wd12.myworkdayjobs.com/en-US/HonorHealth_careers/job/HonorHealth/Coordinator---Medical-Staff_JR9350?q=medical%20writer,card[css-19uc56f  jobTitle]; data-automation-id=jobTitle; url[/job/]; title_pattern,2026-06-21T22:52:35.625205+00:00
HonorHealth,https://jobs.honorhealth.com/,Workday,medical writer,Translational Research Staff Scientist I,https://honorhealth.wd12.myworkdayjobs.com/en-US/HonorHealth_careers/job/Medical-Office-Building---850-N-5th-St-Phoenix-AZ-85004/Translational-Research-Staff-Scientist-I_JR8733?q=medical%20writer,card[css-19uc56f  jobTitle]; data-automation-id=jobTitle; url[/job/]; title_pattern,2026-06-21T22:52:35.625205+00:00
HonorHealth,https://jobs.honorhealth.com/,Workday,medical writer,Physician Assistant - Trauma (NE),https://honorhealth.wd12.myworkdayjobs.com/en-US/HonorHealth_careers/job/Osborn-Medical-Center---7400-E-Osborn-Rd-Scottsdale-AZ-85251/Physician-Assistant---Trauma--NE-_JR8486?q=medical%20writer,card[css-19uc56f  jobTitle]; data-automation-id=jobTitle; url[/job/]; title_pattern,2026-06-21T22:52:35.625205+00:00
HonorHealth,https://jobs.honorhealth.com/,Workday,medical writer,Physician Assistant - Trauma,https://honorhealth.wd12.myworkdayjobs.com/en-US/HonorHealth_careers/job/Osborn-Medical-Center---7400-E-Osborn-Rd-Scottsdale-AZ-85251/Physician-Assistant---Trauma_JR0000006249-1?q=medical%20writer,card[css-19uc56f  jobTitle]; data-automation-id=jobTitle; url[/job/]; title_pattern,2026-06-21T22:52:35.625205+00:00
HonorHealth,https://jobs.honorhealth.com/,Workday,medical writer,Physician Assistant - Trauma,https://honorhealth.wd12.myworkdayjobs.com/en-US/HonorHealth_careers/job/Osborn-Medical-Center---7400-E-Osborn-Rd-Scottsdale-AZ-85251/Physician-Assistant---Trauma_JR0000006246?q=medical%20writer,card[css-19uc56f  jobTitle]; data-automation-id=jobTitle; url[/job/]; title_pattern,2026-06-21T22:52:35.625205+00:00
HonorHealth,https://jobs.honorhealth.com/,Workday,medical writer,Coordinator II - Clinical Research Oncology,https://honorhealth.wd12.myworkdayjobs.com/en-US/HonorHealth_careers/job/Shea-Medical-Office-Building---10150-North-92nd-Street-Scottsdale-AZ-85258/Coordinator-II---Clinical-Research-Oncology_JR9614-1?q=medical%20writer,card[css-19uc56f  jobTitle]; data-automation-id=jobTitle; url[/job/]; title_pattern,2026-06-21T22:52:35.625205+00:00
HonorHealth,https://jobs.honorhealth.com/,Workday,medical writer,Coordinator II - Clinical Research Bariatric GI,https://honorhealth.wd12.myworkdayjobs.com/en-US/HonorHealth_careers/job/Shea-Medical-Office-Building---10150-North-92nd-Street-Scottsdale-AZ-85258/Coordinator-II---Clinical-Research-Bariatric-GI_JR9539?q=medical%20writer,card[css-19uc56f  jobTitle]; data-automation-id=jobTitle; url[/job/]; title_pattern,2026-06-21T22:52:35.625205+00:00
HonorHealth,https://jobs.honorhealth.com/,Workday,medical writer,Coordinator II - Clinical Research - Cardiovascular,https://honorhealth.wd12.myworkdayjobs.com/en-US/HonorHealth_careers/job/Shea-Medical-Center---9003-E-Shea-Blvd-Scottsdale-AZ-85260/Coordinator-II---Clinical-Research_JR0000004098-1?q=medical%20writer,card[css-19uc56f  jobTitle]; data-automation-id=jobTitle; url[/job/]; title_pattern,2026-06-21T22:52:35.625205+00:00
HonorHealth,https://jobs.honorhealth.com/,Workday,medical writer,Physical Therapy Assistant - Frank Lloyd Wright,https://honorhealth.wd12.myworkdayjobs.com/en-US/HonorHealth_careers/job/Medical-Office-Building---15660-N-Frank-Lloyd-Wright-Blvd-Scottsdale-AZ-85260/Assistant-I---Physical-Therapy_JR8307?q=medical%20writer,card[css-19uc56f  jobTitle]; data-automation-id=jobTitle; url[/job/]; title_pattern,2026-06-21T22:52:35.625205+00:00
HonorHealth,https://jobs.honorhealth.com/,Workday,medical writer,Coordinator II - Clinical Research - Neuro,https://honorhealth.wd12.myworkdayjobs.com/en-US/HonorHealth_careers/job/Bob-Bove-Neuroscience-Institue--7242-E-Osborn-Rd-Scottsdale-AZ-85251/Coordinator-II---Clinical-Research_JR9451?q=medical%20writer,card[css-19uc56f  jobTitle]; data-automation-id=jobTitle; url[/job/]; title_pattern,2026-06-21T22:52:35.625205+00:00
HonorHealth,https://jobs.honorhealth.com/,Workday,medical writer,Lincoln Learning Assistant Teacher,https://honorhealth.wd12.myworkdayjobs.com/en-US/HonorHealth_careers/job/John-C-Lincoln---303-E-Eva-St-Phoenix-AZ-85020/Assistant---Teacher_JR0000007822-1?q=medical%20writer,card[css-19uc56f  jobTitle]; data-automation-id=jobTitle; url[/job/]; title_pattern,2026-06-21T22:52:35.625205+00:00
HonorHealth,https://jobs.honorhealth.com/,Workday,medical writer,Risk Manager,https://honorhealth.wd12.myworkdayjobs.com/en-US/HonorHealth_careers/job/Virtual---Arizona/Risk-Manager_JR8768?q=medical%20writer,card[css-19uc56f  jobTitle]; data-automation-id=jobTitle; url[/job/]; title_pattern,2026-06-21T22:52:35.625205+00:00
HonorHealth,https://jobs.honorhealth.com/,Workday,public health,Analyst II - Clinical Trials Coverage,https://honorhealth.wd12.myworkdayjobs.com/en-US/HonorHealth_careers/job/Deer-Valley---2502-W-Utopia-Rd-Phoenix-AZ-85027/Analyst-II---Clinical-Trials-Coverage_JR9090?q=public%20health,card[css-19uc56f  jobTitle]; data-automation-id=jobTitle; url[/job/]; title_pattern,2026-06-21T22:52:38.721728+00:00
HonorHealth,https://jobs.honorhealth.com/,Workday,public health,Clinical Trials Contract Analyst II,https://honorhealth.wd12.myworkdayjobs.com/en-US/HonorHealth_careers/job/Deer-Valley---2502-W-Utopia-Rd-Phoenix-AZ-85027/Clinical-Trials-Contract-Analyst-II_JR0000006461?q=public%20health,card[css-19uc56f  jobTitle]; data-automation-id=jobTitle; url[/job/]; title_pattern,2026-06-21T22:52:38.721728+00:00
HonorHealth,https://jobs.honorhealth.com/,Workday,public health,Administrative Rep/House Supervisor RN PRN,https://honorhealth.wd12.myworkdayjobs.com/en-US/HonorHealth_careers/job/Thompson-Peak-Medical-Center---7400-E-Thompson-Peak-Pkwy-Scottsdale-AZ-85255/Administrative-Rep-House-Supervisor-RN_JR8992-1?q=public%20health,card[css-19uc56f  jobTitle]; data-automation-id=jobTitle; url[/job/]; title_pattern,2026-06-21T22:52:38.721728+00:00
HonorHealth,https://jobs.honorhealth.com/,Workday,public health,Security Officer- On Call,https://honorhealth.wd12.myworkdayjobs.com/en-US/HonorHealth_careers/job/Osborn-Medical-Center---7400-E-Osborn-Rd-Scottsdale-AZ-85251/Security-Officer--On-Call_JR9103?q=public%20health,card[css-19uc56f  jobTitle]; data-automation-id=jobTitle; url[/job/]; title_pattern,2026-06-21T22:52:38.721728+00:00
HonorHealth,https://jobs.honorhealth.com/,Workday,public health,Director Tax,https://honorhealth.wd12.myworkdayjobs.com/en-US/HonorHealth_careers/job/HonorHealth---8125-N-Hayden-Rd-Scottsdale-AZ-85258/Director-Tax_JR9427?q=public%20health,card[css-19uc56f  jobTitle]; data-automation-id=jobTitle; url[/job/]; title_pattern,2026-06-21T22:52:38.721728+00:00
HonorHealth,https://jobs.honorhealth.com/,Workday,public health,Housekeeping Supervisor,https://honorhealth.wd12.myworkdayjobs.com/en-US/HonorHealth_careers/job/Osborn-Medical-Center---7400-E-Osborn-Rd-Scottsdale-AZ-85251/Housekeeping-Supervisor_JR0000006737-1?q=public%20health,card[css-19uc56f  jobTitle]; data-automation-id=jobTitle; url[/job/]; title_pattern,2026-06-21T22:52:38.721728+00:00
HonorHealth,https://jobs.honorhealth.com/,Workday,public health,Senior Director - Patient Financial Services,https://honorhealth.wd12.myworkdayjobs.com/en-US/HonorHealth_careers/job/Virtual---Arizona/Senior-Director---Patient-Financial-Services_JR8811?q=public%20health,card[css-19uc56f  jobTitle]; data-automation-id=jobTitle; url[/job/]; title_pattern,2026-06-21T22:52:38.721728+00:00
HonorHealth,https://jobs.honorhealth.com/,Workday,public health,Armed Security Officer,https://honorhealth.wd12.myworkdayjobs.com/en-US/HonorHealth_careers/job/John-C-Lincoln---250-E-Dunlap-Ave-Phoenix-AZ-85020/Armed-Security-Officer_JR0000004914-1?q=public%20health,card[css-19uc56f  jobTitle]; data-automation-id=jobTitle; url[/job/]; title_pattern,2026-06-21T22:52:38.721728+00:00
HonorHealth,https://jobs.honorhealth.com/,Workday,public health,Security Officer On-Call,https://honorhealth.wd12.myworkdayjobs.com/en-US/HonorHealth_careers/job/Tempe-Medical-Center---1500-S-Mill-Ave-Tempe-AZ-85281/Security-Officer-On-Call_JR8442?q=public%20health,card[css-19uc56f  jobTitle]; data-automation-id=jobTitle; url[/job/]; title_pattern,2026-06-21T22:52:38.721728+00:00
HonorHealth,https://jobs.honorhealth.com/,Workday,public health,Armed Security Officer,https://honorhealth.wd12.myworkdayjobs.com/en-US/HonorHealth_careers/job/Shea-Medical-Center---9003-E-Shea-Blvd-Scottsdale-AZ-85260/Armed-Security-Officer_JR0000005680-1?q=public%20health,card[css-19uc56f  jobTitle]; data-automation-id=jobTitle; url[/job/]; title_pattern,2026-06-21T22:52:38.721728+00:00
HonorHealth,https://jobs.honorhealth.com/,Workday,public health,Security Officer- On Call,https://honorhealth.wd12.myworkdayjobs.com/en-US/HonorHealth_careers/job/John-C-Lincoln---250-E-Dunlap-Ave-Phoenix-AZ-85020/Security-Officer--On-Call_JR9109-1?q=public%20health,card[css-19uc56f  jobTitle]; data-automation-id=jobTitle; url[/job/]; title_pattern,2026-06-21T22:52:38.721728+00:00
HonorHealth,https://jobs.honorhealth.com/,Workday,public health,Clinical Pharmacy Specialist- Ambulatory Care,https://honorhealth.wd12.myworkdayjobs.com/en-US/HonorHealth_careers/job/Shea-Medical-Office-Building---10200-N-92nd-St-Scottsdale-AZ-85258/Clinical-Pharmacy-Specialist--Ambulatory-Care_JR8810?q=public%20health,card[css-19uc56f  jobTitle]; data-automation-id=jobTitle; url[/job/]; title_pattern,2026-06-21T22:52:38.721728+00:00
HonorHealth,https://jobs.honorhealth.com/,Workday,public health,Armed Security Officer,https://honorhealth.wd12.myworkdayjobs.com/en-US/HonorHealth_careers/job/Deer-Valley---19829-N-27th-Ave-Phoenix-AZ-85027/Security-Armed-Officer_JR0000008213?q=public%20health,card[css-19uc56f  jobTitle]; data-automation-id=jobTitle; url[/job/]; title_pattern,2026-06-21T22:52:38.721728+00:00
HonorHealth,https://jobs.honorhealth.com/,Workday,public health,Armed Security Officer,https://honorhealth.wd12.myworkdayjobs.com/en-US/HonorHealth_careers/job/John-C-Lincoln---250-E-Dunlap-Ave-Phoenix-AZ-85020/Armed-Security-Officer_JR8802?q=public%20health,card[css-19uc56f  jobTitle]; data-automation-id=jobTitle; url[/job/]; title_pattern,2026-06-21T22:52:38.721728+00:00
HonorHealth,https://jobs.honorhealth.com/,Workday,outcomes research,Nurse II - Clinical Research - Oncology,https://honorhealth.wd12.myworkdayjobs.com/en-US/HonorHealth_careers/job/Research-Institute---10510-N-92nd-St-Scottsdale-AZ-85258/Nurse-II---Clinical-Research---Oncology_JR8980?q=outcomes%20research,card[css-19uc56f  jobTitle]; data-automation-id=jobTitle; url[/job/]; title_pattern,2026-06-21T22:52:44.918209+00:00
HonorHealth,https://jobs.honorhealth.com/,Workday,outcomes research,Nurse II - Clinical Research - Bone Marrow Transplant,https://honorhealth.wd12.myworkdayjobs.com/en-US/HonorHealth_careers/job/Research-Institute---10510-N-92nd-St-Scottsdale-AZ-85258/Nurse-II---Clinical-Research---Bone-Marrow-Transplant_JR0000007688-1?q=outcomes%20research,card[css-19uc56f  jobTitle]; data-automation-id=jobTitle; url[/job/]; title_pattern,2026-06-21T22:52:44.918209+00:00
HonorHealth,https://jobs.honorhealth.com/,Workday,outcomes research,Clinical Research Nurse - Multispecialty,https://honorhealth.wd12.myworkdayjobs.com/en-US/HonorHealth_careers/job/Shea-Medical-Office-Building---10290-N-92nd-St-Scottsdale-AZ-85258/Clinical-Research-Nurse---Multispecialty_JR0000002751-1?q=outcomes%20research,card[css-19uc56f  jobTitle]; data-automation-id=jobTitle; url[/job/]; title_pattern,2026-06-21T22:52:44.918209+00:00
HonorHealth,https://jobs.honorhealth.com/,Workday,outcomes research,Magnet Coordinator,https://honorhealth.wd12.myworkdayjobs.com/en-US/HonorHealth_careers/job/Osborn-Medical-Center---7400-E-Osborn-Rd-Scottsdale-AZ-85251/Magnet-Coordinator_JR0000007876-1?q=outcomes%20research,card[css-19uc56f  jobTitle]; data-automation-id=jobTitle; url[/job/]; title_pattern,2026-06-21T22:52:44.918209+00:00
HonorHealth,https://jobs.honorhealth.com/,Workday,outcomes research,Lead - Genetic Counselor HonorHealth Cancer Care Deer Valley,https://honorhealth.wd12.myworkdayjobs.com/en-US/HonorHealth_careers/job/Deer-Valley-Medical-Office-Building---19646-N-27th-Ave-Phoenix-AZ-85027/Lead---Genetic-Counselor-HonorHealth-Cancer-Care-Deer-Valley_JR8498?q=outcomes%20research,card[css-19uc56f  jobTitle]; data-automation-id=jobTitle; url[/job/]; title_pattern,2026-06-21T22:52:44.918209+00:00
